county,county_fips,agency_type,agency_name,street,city
Montgomery,36057,bls_nontransport,Cranesville Volunteer Fire Department,167 Riverside Drive,"Amsterdam, NY 12010"
Montgomery,36057,bls_nontransport,"Florida Volunteer Fire Department FR Unit, Town of",PO Box 128,"Amsterdam, NY 12010"
Montgomery,36057,bls_nontransport,"Fort Plain Fire Department, Village of",168 Canal Street,"Fort Plain, NY 13339"
Montgomery,36057,bls_nontransport,"Hagaman Volunteer Fire Department, Inc.",PO Box 328,"Hagaman, NY 12086"
Montgomery,36057,bls_nontransport,Mohawk Fire District,2553 State Highway 30A,"Fonda, NY 12068"
Montgomery,36057,bls_nontransport,Montgomery County Sheriff,PO Box 432,"Fultonville, NY 12072"
Montgomery,36057,bls_nontransport,"Rural Grove Volunteer Fire Company, Inc.",PO Box 219,"Sprakers, NY 12166"
Montgomery,36057,bls_nontransport,"South Minden Volunteer Fire Department, Inc.",1029 St Hwy 163,"Fort Plain, NY 13339"
Montgomery,36057,bls_nontransport,"Town of Glen Volunteer Fire Department, Inc.",134 Auriesville Rd,"Fultonville, NY 12072"
Montgomery,36057,bls_nontransport,"Tribes Hill Fire Department, Inc.",250 Mohawk Drive,"Tribes Hill, NY 12177"
Nassau,36059,bls_nontransport,"Albertson H & L & EH Company, Inc",100 I.U. Willets Road,"Albertson, NY 11507"
Nassau,36059,bls_nontransport,"Alert Engine, Hook and Ladder Company # 1, Inc.",555 Middle Neck Road,"Great Neck, NY 11023"
Nassau,36059,bls_nontransport,Atlantic Steamer Fire Co. # 1,PO Box 148,"Oyster Bay, NY 11771"
Nassau,36059,bls_nontransport,"East Williston Fire Department, Village of",456 Sagamore Avenue,"East Williston, NY 11596"
Nassau,36059,bls_nontransport,"Floral Park Centre Fire Company, Inc.",94 McKee Street,"Floral Park Centre, NY 11001"
Nassau,36059,bls_nontransport,"Hempstead Conservation & Waterways, Town of",PO Box 180,"Pt. Lookout, NY 11569"
Nassau,36059,bls_nontransport,"Oyster Bay Department of Public Safety, Town of",150 Miller Place,"Syosset, NY 11791"
Nassau,36059,bls_nontransport,"Roslyn Highlands Hook & Ladder, Engine & Hose Co., The",270 Warner Avenue,"Roslyn Heights, NY 11577"
New York,36061,bls_nontransport,Metro-North Railroad Fire Brigade,420 Lexington Avenue,"New York, NY 10017"
Niagara,36063,bls_nontransport,"Adams Fire Company, Inc.",7113 Nash Road,"North Tonawanda, NY 14120"
Niagara,36063,bls_nontransport,"First Volunteer Fire Company of Bergholz, Inc.",2470 Niagara Road,"Niagara Falls, NY 14304"
Niagara,36063,bls_nontransport,Frontier Volunteer Fire Company,2176 Liberty Dr,"Niagara Falls, NY 14304"
Niagara,36063,bls_nontransport,Gasport Chemical Hose Co.,10 Alanview Dr Lockport,"Gasport, NY 14067"
Niagara,36063,bls_nontransport,"Hartland Fire Company, Inc.",8945 Ridge Road,"Gasport, NY 14067"
Niagara,36063,bls_nontransport,Middleport Fire Company # 1,28 Main Street,"Middleport, NY 14105"
Niagara,36063,bls_nontransport,Niagara Falls Air Reserve Station Fire Department,Bldg 821,"Niagara Falls, NY 14304"
Niagara,36063,bls_nontransport,"Niagara Falls Fire Department, City of",PO Box 69,"Niagara Falls, NY 14302"
Niagara,36063,bls_nontransport,"Pekin Fire Company, Inc.",PO Box 521,"Sanborn, NY 14132"
Niagara,36063,bls_nontransport,"St. Johnsburg Fire Company, Inc.",7165 Ward Road,"North Tonawanda, NY 14120"
Niagara,36063,bls_nontransport,"Terrys Corners Volunteer Fire Company, Inc.",7801 Chestnut Ridge Rd,"Gasport, NY 14067"
Niagara,36063,bls_nontransport,"Town of Niagara Active Hose Company, Inc.",6010 Lockport Road,"Niagara Falls, NY 14305"
Oneida,36065,bls_nontransport,"Cassville Fire Department, Inc.",PO Box 371,"Cassville, NY 13318"
Oneida,36065,bls_nontransport,"Clark Mills Volunteer Fire Department, Inc.",PO Box 0,"Clark Mills, NY 13321"
Oneida,36065,bls_nontransport,Clayville Volunteer Fire Department,PO Box 273,"Clayville, NY 13322"
Oneida,36065,bls_nontransport,"Clinton Fire Department, Village of",1 North Park Row,"Clinton, NY 13323"
Oneida,36065,bls_nontransport,Deansboro Fire District,2640 State Route 12B,"Deansboro, NY 13328"
Oneida,36065,bls_nontransport,Durhamville Fire Department,PO Box 237,"Durhamville, NY 13054"
Oneida,36065,bls_nontransport,Florence Volunteer Fire Department,11983 Redfield Road,"Camden, NY 13316"
Oneida,36065,bls_nontransport,"Forestport Fire Fighters, Inc.",11965 River Rd,"Forestport, NY 13338"
Oneida,36065,bls_nontransport,Hamilton College Student Health Services Office,198 College Hill Road,"Clinton, NY 13323"
Oneida,36065,bls_nontransport,"Lee Center Fire Department, Inc.",P.O. Box 194,"Lee Center, NY 13363"
Oneida,36065,bls_nontransport,"Leonardsville Volunteer Fire Company, Inc.",PO Box 185,"Leonardsville, NY 13364"
Oneida,36065,bls_nontransport,McConnellsville Fire Department,8480 Mill Pond Way,"McConnellsville, NY 13401"
Oneida,36065,bls_nontransport,"New London Volunteer Fire Department, Inc.",PO Box 4421,"Rome, NY 13440"
Oneida,36065,bls_nontransport,"Oneida Castle Volunteer Fire Department, Inc.",3989 Schultz Rd,"Oneida, NY 13421"
Oneida,36065,bls_nontransport,"Oriskany Falls Volunteer Fire Department, Inc.",PO Box 582,"Oriskany Falls, NY 13425"
Oneida,36065,bls_nontransport,"Oriskany Fire Department, Village of",PO Box 217,"Oriskany, NY 13424"
Oneida,36065,bls_nontransport,"Otter Lake Fire Company, Inc.",13853 St Rt 28,"Otter Lake, NY 13338"
Oneida,36065,bls_nontransport,"Paris Hill Volunteer Fire Company, Inc.",2845 Old State Rt 12,"Savquoit, NY 13456"
Oneida,36065,bls_nontransport,Remsen Fire Department,PO Box 299,"Remsen, NY 13438"
Oneida,36065,bls_nontransport,"Rome Fire Department, City of",158 Black River Boulevard.,"Rome, NY 13440"
Oneida,36065,bls_nontransport,"Sauquoit Volunteer Fire Company, Inc",PO Box 534,"Sauquoit, NY 13456"
Oneida,36065,bls_nontransport,"Stanwix Heights Volunteer Fire Department, Inc.",6580 Bartlett Road,"Rome, NY 13440"
Oneida,36065,bls_nontransport,Sylvan Beach Fire District,PO Box 503,"Sylvan Beach, NY 13157"
Oneida,36065,bls_nontransport,Trenton Joint Fire District,PO Box 242,"Barneveld, NY 13304"
Oneida,36065,bls_nontransport,Utica College Emergency Medical Services,1600 Burnstone Road,"Utica, NY 13502"
Oneida,36065,bls_nontransport,"Vernon Center Volunteer Fire Department, Inc.",PO Box 1,"Vernon Center, NY 13477"
Oneida,36065,bls_nontransport,"Verona Volunteer Fire Department, Inc.",PO Box 137,"Verona, NY 13478"
Oneida,36065,bls_nontransport,"Vienna Fire Department, Inc.",2875 State Route 49,"Blossvale, NY 13308"
Oneida,36065,bls_nontransport,Waterville Volunteer Fire Dept.,222 E Main St,"Waterville, NY 13480"
Oneida,36065,bls_nontransport,"Westmoreland Volunteer Fire Department, Inc.",PO Box 478,"Westmoreland, NY 13490"
Oneida,36065,bls_nontransport,"Yorkville Fire Department, Village of",PO Box 95,"Yorkville, NY 13495"
Onondaga,36067,bls_nontransport,174th Attack Wing Fire and Emergency Services,6001 East Molloy Road Bldg 644,"Syracuse, NY 13211"
Onondaga,36067,bls_nontransport,"Amber Fire Department, Inc.",PO Box 172,"Marietta, NY 13110"
Onondaga,36067,bls_nontransport,"Apulia Fire Company, Inc.",PO Box 96,"Apulia Station, NY 13020"
Onondaga,36067,bls_nontransport,"Baldwinsville Volunteer Fire Company, Inc.",7911 Crego Rd,"Baldwinsville, NY 13027"
Onondaga,36067,bls_nontransport,Belgium Cold Spring Fire Department,8435 Loop Rd,"Baldwinsville, NY 13027"
Onondaga,36067,bls_nontransport,"Borodino Fire Department, Inc",2500 Nunnary Road,"Skaneateles, NY 13152"
Onondaga,36067,bls_nontransport,Brewerton Fire District,9625 Brewerton Road,"Brewerton, NY 13029"
Onondaga,36067,bls_nontransport,"Camillus Volunteer Fire Department, Inc.",5801 Newport Rd,"Camillus, NY 13031"
Onondaga,36067,bls_nontransport,Cicero Fire Department,PO Box 1111,"Cicero, NY 13039"
Onondaga,36067,bls_nontransport,"Clay Volunteer Fire Department, Inc.",4383 Route 31,"Clay, NY 13041"
Onondaga,36067,bls_nontransport,"Delphi Falls Fire Company, Inc.",2260 Oran Delphi Rd,"Manlius, NY 13104"
Onondaga,36067,bls_nontransport,"East Syracuse Fire Department, Inc.",204 North Center Street,"East Syracuse, NY 13057"
Onondaga,36067,bls_nontransport,"Elbridge Volunteer Fire Company, Inc.",275 E. Main St,"Elbridge, NY 13060"
Onondaga,36067,bls_nontransport,Fabius Fire Department,PO Box 60,"Fabius, NY 13063"
Onondaga,36067,bls_nontransport,Hinsdale Fire District #1,113 Malden Road,"Mattydale, NY 13211"
Onondaga,36067,bls_nontransport,"Howlett Hill Fire Department, Inc.",3384 Howlett Hill Road,"Syracuse, NY 13215"
Onondaga,36067,bls_nontransport,"Kirkville Fire Company, Inc.",PO Box 6,"Kirkville, NY 13082"
Onondaga,36067,bls_nontransport,Lakeside Fire District,117 Dubiel Ave,"Syracuse, NY 13209"
Onondaga,36067,bls_nontransport,Le Moyne College Emergency Medical Services,1419 Salt Springs Road,"Syracuse, NY 13214"
Onondaga,36067,bls_nontransport,"Liverpool Fire Department, Inc.",1110 Oswego Street,"Liverpool, NY 13088"
Onondaga,36067,bls_nontransport,Lyncourt Fire District,2909 Court Street,"Syracuse, NY 13208"
Onondaga,36067,bls_nontransport,"Marcellus Volunteer Fire Department, Inc.",4242 Slate Hill Rd,"Marcellus, NY 13108"
Onondaga,36067,bls_nontransport,Micron Technology Inc.,110 W. Fayette St 8th Floor,"Syracuse, NY 13202"
Onondaga,36067,bls_nontransport,"Minoa Fire Department, Village of",240 North Main Street,"Minoa, NY 13116"
Onondaga,36067,bls_nontransport,"Mottville Fire Company, Inc.",PO Box 9,"Mottville, NY 13119"
Onondaga,36067,bls_nontransport,"Moyers Corners Fire Department, Inc.",7697 Morgan Rd,"Liverpool, NY 13090"
Onondaga,36067,bls_nontransport,"Navarino Fire Department, Inc.",3276 Amber Rd,"Syracuse, NY 13215"
Onondaga,36067,bls_nontransport,"Nedrow Volunteer Fire Department, Inc.",6505 South Salina St,"Nedrow, NY 13205"
Onondaga,36067,bls_nontransport,"North Syracuse, Village of",109 Chestnut St,"North Syracuse, NY 13212"
Onondaga,36067,bls_nontransport,North West Fire District,PO Box 540,"Baldwinsville, NY 13027"
Onondaga,36067,bls_nontransport,"Onondaga Fire Company, Inc.",4831 Velasko Rd,"Syracuse, NY 13215"
Onondaga,36067,bls_nontransport,Onondaga Nation Volunteer Fire Department,3383 Route 11A,"Nedrow, NY 13120"
Onondaga,36067,bls_nontransport,"Otisco Fire Department, Inc.",1933 Route 80,"Tully, NY 13159"
Onondaga,36067,bls_nontransport,Plainville Fire District,PO Box 173,"Plainville, NY 13137"
Onondaga,36067,bls_nontransport,"Protective Company #1 of the Fairmount Fire Department, Inc.",4611 West Genesee Street,"Syracuse, NY 13219"
Onondaga,36067,bls_nontransport,Seneca River Fire District,3457 Hayes Road,"Baldwinsville, NY 13027"
Onondaga,36067,bls_nontransport,"Sentinel Heights Volunteer Fire Dept., Inc.",4200 Dave Tilden Road,"Jamesville, NY 13078"
Onondaga,36067,bls_nontransport,Skaneateles Fire Department Rescue,77 West Genesee St,"Skaneateles, NY 13152"
Onondaga,36067,bls_nontransport,"Solvay Fire Department, Inc.",PO Box 123,"Solvay, NY 13209"
Onondaga,36067,bls_nontransport,"South Bay Fire Department, Inc.",8819 Cicero Center Road,"Cicero, NY 13039"
Onondaga,36067,bls_nontransport,"South Onondaga Fire Department, Inc.",3130 Cedarville Rd,"Nedrow, NY 13120"
Onondaga,36067,bls_nontransport,"Southwood Volunteer Fire Department, Inc.",4581 Grace Place,"Jamesville, NY 13078"
Onondaga,36067,bls_nontransport,Spafford Fire Department,660 Rt 41,"Homer, NY 13077"
Onondaga,36067,bls_nontransport,"Taunton Fire Department, Inc.",4300 Onondaga Boulevard,"Syracuse, NY 13219"
Onondaga,36067,bls_nontransport,Warners Fire District,6444 Newport Road,"Warners, NY 13164"
Ontario,36069,bls_nontransport,"Bristol Volunteer Fire Department, Inc.",4350 Route 64,"Canandaigua, NY 14424"
Ontario,36069,bls_nontransport,"Canandaigua Fire Department, City of",335 South Main Street,"Canandaigua, NY 14424"
Ontario,36069,bls_nontransport,"Cheshire Volunteer Fire Department, Inc.",4285 St Rte 21 South,"Canandaigua, NY 14424"
Ontario,36069,bls_nontransport,Clifton Springs Fire Department,PO Box 15,"Clifton Springs, NY 14432"
Ontario,36069,bls_nontransport,"Crystal Beach Volunteer Fire Department, Inc.",4468 Route 364,"Canandaigua, NY 14424"
Ontario,36069,bls_nontransport,"Farmington Volunteer Fire Association, Inc.",PO Box 25117,"Farmington, NY 14425"
Ontario,36069,bls_nontransport,"Geneva Fire Department, City of",47 Castle Street,"Geneva, NY 14456"
Ontario,36069,bls_nontransport,Hobart & William Smith Colleges EMS,300 Pultney Street,"Geneva, NY 14456"
Ontario,36069,bls_nontransport,Hopewell Volunteer Fire Department,PO Box 932,"Canandaigua, NY 14424"
Ontario,36069,bls_nontransport,"North Side Fire Company, Inc.",270 Carter Road,"Geneva, NY 14456"
Ontario,36069,bls_nontransport,"Oaks Corners Volunteer Fire Co., Inc.",PO Box 54,"Oaks Corners, NY 14518"
Ontario,36069,bls_nontransport,"Victor Fire Department, Village of",34 Maple Avenue,"Victor, NY 14564"
Ontario,36069,bls_nontransport,"West Lake Road Fire Association, Inc.",5214 West Lake Road,"Geneva, NY 14456"
Ontario,36069,bls_nontransport,"White Springs Fire Association, Inc.",PO Box 401,"Geneva, NY 14456"
Orange,36071,bls_nontransport,Coldenham Fire District,511 Coldenham Road,"Walden, NY 12586"
Orange,36071,bls_nontransport,Cuddebackville Fire Department,PO Box 285,"Cuddebackville, NY 12729"
Orange,36071,bls_nontransport,"Goshen Police Department, Village of",1 Grand Street,"Goshen, NY 10924"
Orange,36071,bls_nontransport,"Huguenot Fire Company, Inc.",PO Box 195,"Huguenot, NY 12746"
Orange,36071,bls_nontransport,Maybrook Fire District,203 Wallace Avenue,"Maybrook, NY 12543"
Orange,36071,bls_nontransport,"Middletown Fire Department, City of",81 East Main Street,"Middletown, NY 10940"
Orange,36071,bls_nontransport,"Monroe Police Department, Village of",104 Stage Rd,"Monroe, NY 10950"
Orange,36071,bls_nontransport,Montgomery Fire District,PO Box 207,"Montgomery, NY 12549"
Orange,36071,bls_nontransport,"Montgomery Police Department, Town of",110 Bracken Rd,"Montgomery, NY 12549"
Orange,36071,bls_nontransport,"Mount Hope Fire Company, Inc.",PO Box 23,"Otisville, NY 10963"
Orange,36071,bls_nontransport,"Newburgh Fire Department, City of",22 Grand Street,"Newburgh, NY 12550"
Orange,36071,bls_nontransport,Orange County Sheriffs Office,110 Wells Farm Rd.,"Orange, NY 10924"
Orange,36071,bls_nontransport,"Otisville Volunteer Fire Company, Inc.",PO box 865,"Otisville, NY 10963"
Orange,36071,bls_nontransport,Pocatello Fire District,5 Pocatello RD,"Middletown, NY 10940"
Orange,36071,bls_nontransport,"Slate Hill Fire District, Inc.",PO Box 336,"Slate Hill, NY 10973"
Orange,36071,bls_nontransport,South Blooming Grove Fire District,819 Route 208,"Monroe, NY 10950"
Orange,36071,bls_nontransport,"Sparrowbush Engine Company, Inc.",PO Box 530,"Sparrowbush, NY 12780"
Orange,36071,bls_nontransport,"Storm King Fire Engine Co., No. 2",PO Box 333,"Cornwall-on-Hudson, NY 12520"
Orange,36071,bls_nontransport,Walden Fire Department,PO Box 264,"Walden, NY 12586"
Orange,36071,bls_nontransport,Washingtonville Fire District,89 East Main St,"Washingtonville, NY 10992"
Orange,36071,bls_nontransport,West Point Fire Department,664 Eichelberger Road,"West Point, NY 10996"
Orleans,36073,bls_nontransport,"Albion Fire Department, Inc.",108 North Platt Street,"Albion, NY 14411"
Orleans,36073,bls_nontransport,"Barre Fire Company, Inc.",4709 Oak Orchard Rd,"Albion, NY 14411"
Orleans,36073,bls_nontransport,"Clarendon Fire Company, Inc",PO Box 136,"Clarendon, NY 14429"
Orleans,36073,bls_nontransport,"East Shelby Volunteer Fire Company, Inc.",5021 East Shelby Rd,"Medina, NY 14103"
Orleans,36073,bls_nontransport,"Kendall Fire Department, Inc.",PO Box 387,"PO Box 387, NY 14476"
Orleans,36073,bls_nontransport,Lyndonville Volunteer Fire Company Hose #1 & #2,PO Box 471,"Lyndonville, NY 14098"
Orleans,36073,bls_nontransport,Murray Joint Fire District,PO Box 495,"Orleans, NY 14470"
Orleans,36073,bls_nontransport,"Orleans Department of Emergency Management, County of",14064 W County House Rd,"Albion, NY 14411"
Orleans,36073,bls_nontransport,Ridgeway Volunteer Fire Company,PO Box 816,"Medina, NY 14103"
Orleans,36073,bls_nontransport,"Shelby Volunteer Fire Company, Inc.",PO Box 1,"Medina, NY 14103"
Orleans,36073,bls_nontransport,"Town of Carlton Fire Company No. 1, Inc.",14341 Waterport Carlton Rd.,"Albion, NY 14411"
Oswego,36075,bls_nontransport,"Altmar Volunteer Fire Department, Inc",PO Box 174,"Altmar, NY 13302"
Oswego,36075,bls_nontransport,"Caughdenoy Volunteer Fire Department, Inc.",48 Prospect Street,"Central Square, NY 13036"
Oswego,36075,bls_nontransport,Central Square Fire Company No. One,PO Box 92,"Central Square, NY 13036"
Oswego,36075,bls_nontransport,Cleveland Fire Department,PO Box 517,"Cleveland, NY 13042"
Oswego,36075,bls_nontransport,"Cody Volunteer Fire Company, Inc.",155 Cnty Rte 55,"Fulton, NY 13069"
Oswego,36075,bls_nontransport,Constantia Volunteer Fire Department,PO Box 324,"Constantia, NY 13044"
Oswego,36075,bls_nontransport,"Enterprise Fire Company #1 of Phoenix NY, Inc.",457 Main Street,"Phoenix, NY 13135"
Oswego,36075,bls_nontransport,"Fire Company of Sandy Creek, Inc.",P.O. Box 441,"Sandy Creek, NY 13145"
Oswego,36075,bls_nontransport,"Fulton Fire Department, City of",170 South Second Street,"Fulton, NY 13069"
Oswego,36075,bls_nontransport,"Granby Center Volunteer Fire Department, Inc.",PO Box 358,"Fulton, NY 13069"
Oswego,36075,bls_nontransport,"Hastings Fire Department, Inc.",PO Box 241,"Hastings, NY 13076"
Oswego,36075,bls_nontransport,"Lacona Volunteer Fire Company, Inc.",PO Box 178,"Lacona, NY 13083"
Oswego,36075,bls_nontransport,"Mexico Volunteer Fire Department, Inc.",PO Box 27,"Mexico, NY 13114"
Oswego,36075,bls_nontransport,"Minetto Volunteer Fire Corporation, Inc.",PO Box 99,"Minetto, NY 13115"
Oswego,36075,bls_nontransport,New Haven Volunteer Fire Corporation,PO Box 53,"New Haven, NY 13121"
Oswego,36075,bls_nontransport,Novelis Corporation,448 County Route 1A,"Oswego, NY 13126"
Oswego,36075,bls_nontransport,"Orwell Volunteer Fire Company, Inc.",PO Box 192,"Orwell, NY 13426"
Oswego,36075,bls_nontransport,"Palermo Volunteer Fire Corporation, Inc.",4170 State Rte 3,"Fulton, NY 13069"
Oswego,36075,bls_nontransport,"Parish Volunteer Fire Company, Inc.",PO Box 313,"Parish, NY 13131"
Oswego,36075,bls_nontransport,"Pennellville Volunteer Fire Association, Inc.",PO Box 123,"Pennellville, NY 13132"
Oswego,36075,bls_nontransport,Pulaski Fire Company Inc,12 Lake Street,"Pulaski, NY 13142"
Oswego,36075,bls_nontransport,Redfield Volunteer Fire Department,4879 Co Rt 17,"Redfield, NY 13437"
Oswego,36075,bls_nontransport,Richland Fire Department,30 Phillips Street,"Richland, NY 13144"
Oswego,36075,bls_nontransport,Scriba Volunteer Fire Corporation,PO Box 69,"Lycoming, NY 13093"
Oswego,36075,bls_nontransport,Volney Volunteer Fire Corporation,3002 State Route 3,"Fulton, NY 13069"
Oswego,36075,bls_nontransport,"West Amboy Volunteer Fire Company, Inc.",10 Cusson Drive,"West Monroe, NY 13167"
Oswego,36075,bls_nontransport,"West Monroe Volunteer Fire Department, Inc.",PO Box 29,"West Monroe, NY 13167"
Oswego,36075,bls_nontransport,"Williamstown Volunteer Fire Corporation, Inc.",PO Box 168,"Williamstown, NY 13493"
Otsego,36077,bls_nontransport,East Worcester Fire Department,P.O. Box 781,"East Worcester, NY 12064"
Otsego,36077,bls_nontransport,Hartwick Fire Company #2,4877 State Route 28,"Cooperstown, NY 13326"
Otsego,36077,bls_nontransport,"Middlefield Volunteer Fire Department, Inc.",3666 County Highway 35,"Roseboom, NY 13450"
Otsego,36077,bls_nontransport,Oneonta State Emergency Squad,108 Ravine Parkway Attn: OSES,"Oneonta, NY 13820"
Otsego,36077,bls_nontransport,Pittsfield Fire District,167 State Highway 80,"New Berlin, NY 13411"
Otsego,36077,bls_nontransport,"Schuyler Lake Volunteer Fire Department, Inc.",PO Box 112,"Schuyler Lake, NY 13457"
Otsego,36077,bls_nontransport,"Unadilla Forks Fire Corporation, Inc.",105 County Hwy 18-A,"West Winfield, NY 13491"
Otsego,36077,bls_nontransport,Wells Bridge Fire District,PO Box 121,"Wells Bridge, NY 13859"
Otsego,36077,bls_nontransport,"West Edmeston Fire Department, Inc.",164 County Highway 18C,"West Edmeston, NY 13485"
Otsego,36077,bls_nontransport,"West Exeter Volunteer Fire Department, Inc.",6960 St Hwy 51,"West Exeter, NY 13487"
Otsego,36077,bls_nontransport,"West Oneonta Volunteer Fire Department, Inc.",2865 County Highway 8,"West Oneonta, NY 13861"
Otsego,36077,bls_nontransport,"Westford Volunteer Fire Department, Inc.",PO Box 24,"Westford, NY 13488"
Putnam,36079,bls_nontransport,"Carmel Police Department, Town of",60 McAlpin Ave,"Mahopac, NY 10541"
Putnam,36079,bls_nontransport,"Kent Volunteer Fire Department, Inc.",2490 Route 301,"Carmel, NY 10512"
Putnam,36079,bls_nontransport,Putnam County Sheriff's Department,Three County Center,"Carmel, NY 10512"
Putnam,36079,bls_nontransport,"Putnam Lake Fire Department, Inc.",72 Fairfield Drive,"Putnam Lake, NY 12563"
Queens,36081,bls_nontransport,NYPD Medical Unit,Corona,"New York, NY 11368"
Rensselaer,36083,bls_nontransport,Averill Park Fire Department,PO Box 116,"Averill Park, NY 12018"
Rensselaer,36083,bls_nontransport,Best Luther Fire Department,303 Old Best Rd,"West Sand Lake, NY 12196"
Rensselaer,36083,bls_nontransport,"Brunswick Volunteer Fire Company No. 1, Inc.",566 Hoosick Road,"Troy, NY 12180"
Rensselaer,36083,bls_nontransport,"Castleton Fire Company, Inc.",11 Green Avenue,"Castleton, NY 12033"
Rensselaer,36083,bls_nontransport,"Defreestville Fire Department, Inc.",350 North Greenbush Road,"Troy, NY 12180"
Rensselaer,36083,bls_nontransport,Eagle Mills Fire District No. 1,PO Box 148 Cropseyville,"Troy, NY 12180"
Rensselaer,36083,bls_nontransport,East Greenbush Fire District #3,68 Phillips Rd,"Rensselaer, NY 12144"
Rensselaer,36083,bls_nontransport,"East Schodack Fire Company, Inc.",3071 NY 150,"East Schodack, NY 12063"
Rensselaer,36083,bls_nontransport,Hemstreet Park Fire Dist #4,PO Box 667,"Mechanicville, NY 12118"
Rensselaer,36083,bls_nontransport,Hoags Corners Fire District,7237  NY Route 66,"E. Nassau, NY 12062"
Rensselaer,36083,bls_nontransport,"Hoosic Valley Volunteer Fire Company, Inc.",69 Stillwater Bridge Road,"Schaghticoke, NY 12154"
Rensselaer,36083,bls_nontransport,Johnsonville Fire District,P O Box 113,"Johnsonville, NY 12094"
Rensselaer,36083,bls_nontransport,Melrose Fire District,PO Box 34,"Melrose, NY 12121"
Rensselaer,36083,bls_nontransport,"Mountain View Volunteer Fire Company, Inc",2 Shafter Avenue,"Troy, NY 12180"
Rensselaer,36083,bls_nontransport,Nassau Fire District #1,PO Box 42,"Nassau, NY 12123"
Rensselaer,36083,bls_nontransport,Pleasantdale Volunteer Fire District # 5,1178 River Road,"Troy, NY 12182"
Rensselaer,36083,bls_nontransport,"Poestenkill Fire Company, Inc.",PO Box 14,"Poestenkill, NY 12140"
Rensselaer,36083,bls_nontransport,"Rensselaer Bureau of Public Safety, County of","99 Troy Rd, Suite 309","E. Greenbush, NY 12061"
Rensselaer,36083,bls_nontransport,Rensselaer County Sheriff's Department,4000 Main Street,"Troy, NY 12180"
Rensselaer,36083,bls_nontransport,"Rensselaer Fire Department, City of",2 St. Francis Place,"Rensselaer, NY 12144"
Rensselaer,36083,bls_nontransport,"Schodack Valley Fire Company, Inc.",1553 Schodack Valley Road,"Castleton, NY 12033"
Rensselaer,36083,bls_nontransport,"South Schodack Volunteer Fire Company, Inc.",1563 Bame Rd,"South Schodack, NY 12033"
Rensselaer,36083,bls_nontransport,Speigletown Fire District,146 Speigletown Road,"Troy, NY 12182"
Rensselaer,36083,bls_nontransport,"Tsatsawassa Protective Fire Company, Inc.",PO Box 62,"Brainard, NY 12024"
Rensselaer,36083,bls_nontransport,Valley Falls Fire Department,PO Box 245,"Valley Falls, NY 12185"
Rensselaer,36083,bls_nontransport,Volunteer Fire Company of Center Brunswick,1045 Hoosick Rd,"Troy, NY 12180"
Rensselaer,36083,bls_nontransport,"West Sand Lake Volunteer Fire Company, Inc.",PO Box 386,"West Sand Lake, NY 12196"
Rensselaer,36083,bls_nontransport,"Wynantskill Fire Department, Inc.",PO Box 3,"Wyantskill, NY 12198"
Rockland,36087,bls_nontransport,Rockland County Sheriff's Department,55 New Hempstead Road,"New City, NY 10956"
Rockland,36087,bls_nontransport,Tallman Fire District,287 Route 59,"Tallman, NY 10982"
Saratoga,36091,bls_nontransport,Charlton Fire Department,677 Charlton Rd,"Charlton, NY 12019"
Saratoga,36091,bls_nontransport,F.B.Peck Hose Company,85 Saratoga Avenue,"Waterford, NY 12188"
Saratoga,36091,bls_nontransport,"Galway Volunteer Fire Company, Inc.",PO Box 151,"Galway, NY 12074"
Saratoga,36091,bls_nontransport,"Gansevoort Volunteer Fire Department, Inc.",PO Box 172,"Gansevoort, NY 12831"
Saratoga,36091,bls_nontransport,Global Foundries,400 Stonebreak Road Ext,"Malta, NY 12020"
Saratoga,36091,bls_nontransport,Greenfield Fire District,PO Box 103,"Greenfield Center, NY 12833"
Saratoga,36091,bls_nontransport,Halfmoon - Waterford Fire District #1,315 Middletown Road,"Waterford, NY 12188"
Saratoga,36091,bls_nontransport,Halfmoon Hillcrest Volunteer Fire Department,145 Pryun Hill Road,"Mechanicville, NY 12118"
Saratoga,36091,bls_nontransport,"Harmony Corners Volunteer Fire Department, Inc.",1954 Rt. 67,"Ballston Spa, NY 12020"
Saratoga,36091,bls_nontransport,Jonesville Fire District,953 Main Street,"Clifton Park, NY 12065"
Saratoga,36091,bls_nontransport,"Mechanicville Fire Department, City of",36 North Main St,"Mechanicville, NY 12118"
Saratoga,36091,bls_nontransport,Milton Fire District #1,PO Box 72,"Rock City Falls, NY 12863"
Saratoga,36091,bls_nontransport,Rexford Fire District,1601 Route 146,"Rexford, NY 12148"
Saratoga,36091,bls_nontransport,Round Lake Fire Department,PO Box 66,"Round Lake, NY 12151"
Saratoga,36091,bls_nontransport,Skidmore College Emergency Medical Service,815 North Broadway,"Saratoga Springs, NY 12866"
Saratoga,36091,bls_nontransport,Victory Fire Department Inc,PO Box 78,"Victory Mills, NY 12884"
Saratoga,36091,bls_nontransport,"Vischer Ferry Volunteer Fire Company, Inc.",360 Riverview Rd,"Rexford, NY 12148"
Saratoga,36091,bls_nontransport,West Charlton Volunteer Fire Department,1293 Eastern Avenue,"West Charlton, NY 12010"
Saratoga,36091,bls_nontransport,West Crescent Fire Department,1440 Crescent Rd,"Clifton Park, NY 12065"
Schenectady,36093,bls_nontransport,"Alplaus Volunteer Fire Company #1, Inc.",309 Alplaus Avenue,"Alplaus, NY 12008"
